review_id,product_id,product_name,category_keyword,rating,title,text,full_text,submission_time,bert_pred,bert_confidence,dominant_topic,topic_probability
175100054,7857039-P,Nescafe Cappuccino Unsweetened Instant Coffee Sachets x7 99.4g,coffee,3,Smaller packs!,Disgusting that these packs have been reduced by a sachet……they are now 7……they were 8! Another way of price increase done underhanded!,Smaller packs!. Disgusting that these packs have been reduced by a sachet……they are now 7……they were 8! Another way of price increase done underhanded!,2025-07-22 07:12:53+00:00,negative,0.9191594123840332,3,0.8137781
166264649,7857039-P,Nescafe Cappuccino Unsweetened Instant Coffee Sachets x7 99.4g,coffee,1,"""Unsweetened"" now has sugar!","This has definitely changed for the worse. Why add sugar when it was a lovely drink without? Now there is sugar in the Cappuccino and sugar in the ""Unsweetened Taste"". Sugar can always be added if needed, but can't be taken out in a so called ""unsweetened"". What is the point of that? Used to love this coffee but it has changed for the worse. Not anywhere near as nice as it used to be .... and sugar in an ""unsweetened""? And why call it ""UNSWEETENED TASTE""? Why? WHY?","""Unsweetened"" now has sugar!. This has definitely changed for the worse. Why add sugar when it was a lovely drink without? Now there is sugar in the Cappuccino and sugar in the ""Unsweetened Taste"". Sugar can always be added if needed, but can't be taken out in a so called ""unsweetened"". What is the point of that? Used to love this coffee but it has changed for the worse. Not anywhere near as nice as it used to be .... and sugar in an ""unsweetened""? And why call it ""UNSWEETENED TASTE""? Why? WHY?",2024-06-16 08:04:51+00:00,negative,0.8588451147079468,2,0.5795045
1137329769,7857039-P,NESCAFÉ Cappuccino Unsweetened Taste,coffee,1,Taste has changed,"I have recently bought a stock of these coffees, and I am so disappointed that the taste has changed! They now have a sweet taste, which I find surprising as they are meant to be unsweetened. Why was the formula changed and shouldn’t you say on the box “new sweetened formula”","Taste has changed. I have recently bought a stock of these coffees, and I am so disappointed that the taste has changed! They now have a sweet taste, which I find surprising as they are meant to be unsweetened. Why was the formula changed and shouldn’t you say on the box “new sweetened formula”",2023-03-31 06:40:04+00:00,negative,0.8792088627815247,1,0.96198225
1194071568,7857039-P,NESCAFÉ Cappuccino Unsweetened Taste,coffee,1,Taste has changed,"I have recently bought a stock of these coffees, and I am so disappointed that the taste has changed! They now have a sweet taste, which I find surprising as they are meant to be unsweetened. Why was the formula changed and shouldn’t you say on the box “new sweetened formula”","Taste has changed. I have recently bought a stock of these coffees, and I am so disappointed that the taste has changed! They now have a sweet taste, which I find surprising as they are meant to be unsweetened. Why was the formula changed and shouldn’t you say on the box “new sweetened formula”",2023-03-31 06:40:04+00:00,negative,0.8792088627815247,1,0.96199024
180678610,1398397-P,Sainsbury's Gold Roast Decaffeinated Instant Coffee Granules 100g,coffee,1,Devastation!,Theres an old saying-if it aint broke then it dont need fixing. What have you done?! The new version is cheaper and awful,Devastation!. Theres an old saying-if it aint broke then it dont need fixing. What have you done?! The new version is cheaper and awful,2026-03-30 06:20:20+00:00,negative,0.9289957880973816,1,0.94779956
1212923259,2139432-P,NESCAFÉ GOLD Origins Alta Rica,coffee,1,Messed with quality,You’ve done something to this coffee it’s price has dropped so has its quality you pour boiling water onto it and whatever you’ve added floats and tastes vile,Messed with quality. You’ve done something to this coffee it’s price has dropped so has its quality you pour boiling water onto it and whatever you’ve added floats and tastes vile,2026-02-10 14:54:58+00:00,negative,0.9439526796340942,1,0.32700223
1210419415,2139432-P,NESCAFÉ GOLD Origins Alta Rica,coffee,1,Taste change,Taste change is awful please go back to what you were using before,Taste change. Taste change is awful please go back to what you were using before,2026-01-07 08:42:02+00:00,negative,0.9443967342376708,1,0.90175277
1207118612,2139432-P,NESCAFÉ GOLD Origins Alta Rica,coffee,3,Things have changed...,"I used to love Alta Rica, but it has changed. It used to be flavoursome with bite, but now it's bland. Am very disappointed, especially as I've another jar to get through 😟","Things have changed.... I used to love Alta Rica, but it has changed. It used to be flavoursome with bite, but now it's bland. Am very disappointed, especially as I've another jar to get through 😟",2025-11-24 07:55:01+00:00,negative,0.9128592610359192,2,0.50990963
1202107818,2139432-P,NESCAFÉ GOLD Origins Alta Rica,coffee,2,Alta Rica - not for me,"I normally enjoy Nescafé Gold Intense, but I thought I'd try this for a change. Got to say that I'm quite disappointed with the overall flavour. It really tastes very bland. I find I'm having to put an extra half a spoon in, just to get a hit from it.","Alta Rica - not for me. I normally enjoy Nescafé Gold Intense, but I thought I'd try this for a change. Got to say that I'm quite disappointed with the overall flavour. It really tastes very bland. I find I'm having to put an extra half a spoon in, just to get a hit from it.",2025-09-29 08:35:30+00:00,negative,0.918756902217865,4,0.41050097
174499157,2139432-P,Nescafé Gold Origins Alta Rica Instant Coffee 95g,coffee,3,more expensive,I wanted Sainsburys Taste the Difference Alta Rican unfortunately there was none in store this was the best alternative much more expensive and no better,more expensive. I wanted Sainsburys Taste the Difference Alta Rican unfortunately there was none in store this was the best alternative much more expensive and no better,2025-06-17 19:09:43+00:00,negative,0.841808557510376,3,0.9518276
1194056085,2139432-P,NESCAFÉ GOLD Origins Alta Rica,coffee,1,Nescafe South Africa doesn't know it's customers,Excellent coffee but Nescafe South Africa is no longer supplying it in the country it is really disappointing,Nescafe South Africa doesn't know it's customers. Excellent coffee but Nescafe South Africa is no longer supplying it in the country it is really disappointing,2024-02-24 16:54:52+00:00,negative,0.8274103403091431,1,0.69470245
1194056226,2139432-P,NESCAFÉ GOLD Origins Alta Rica,coffee,3,Not as good,Hadn't bought this for a while but fancied going back to it so purchased a jar this morning. Something has definitely changed. It's nothing like the Alta Rica I remember. Sadly firms seem to be reducing quality while still bumping up prices. I will need to look for something else.,Not as good. Hadn't bought this for a while but fancied going back to it so purchased a jar this morning. Something has definitely changed. It's nothing like the Alta Rica I remember. Sadly firms seem to be reducing quality while still bumping up prices. I will need to look for something else.,2023-09-22 09:56:02+00:00,negative,0.8820641040802002,3,0.4044754
1194056099,2139432-P,NESCAFÉ GOLD Origins Alta Rica,coffee,1,Alta Rica - Was My Favourite. Now I Hate It.,Sinilar to the other negative Alta Rica reviews I have to agree that the formula/flavour has changed since it was rebranded into the Gold Blend range. It was bad enough that the jar sizes have been reduced and the prices increased but the bgfest insult was the change in aroma and taste. It is absolutely nothing like the original Alta Rica. I had a feeling it was different as soon as I opened the jar and it didn't have its distinctive aroma. Then I tasted it and was upset to find it was as bland as coffee bought in a poundshop. I've now ditched Nescafe and am searching for a new favourite coffee elsewhere.,Alta Rica - Was My Favourite. Now I Hate It.. Sinilar to the other negative Alta Rica reviews I have to agree that the formula/flavour has changed since it was rebranded into the Gold Blend range. It was bad enough that the jar sizes have been reduced and the prices increased but the bgfest insult was the change in aroma and taste. It is absolutely nothing like the original Alta Rica. I had a feeling it was different as soon as I opened the jar and it didn't have its distinctive aroma. Then I tasted it and was upset to find it was as bland as coffee bought in a poundshop. I've now ditched Nescafe and am searching for a new favourite coffee elsewhere.,2023-09-21 10:00:16+00:00,negative,0.9010735154151917,1,0.59616935
1194056242,2139432-P,NESCAFÉ GOLD Origins Alta Rica,coffee,1,Alta Rica awful new taste,"Have been drinking Alta Rica for a long time now. Recently when opened a new jar (with the new label for CO2 reduction), immediately noticed the lack of distinctive aroma when broke the seal on top. Then discovered the taste also was very bland and nothing like the previous jar of Alta Rica. Initially thought it might have been a one off jar or something, purchased another and the very same very bland taste from that one also. I realise others have been told all that has changed is the label, but I refuse to agree with that. IMO something else has changed as the aroma and the taste is now completely different and very bland. Will not be purchasing anymore Alta Rica until I hear somewhere that it has reverted back to the taste it was.","Alta Rica awful new taste. Have been drinking Alta Rica for a long time now. Recently when opened a new jar (with the new label for CO2 reduction), immediately noticed the lack of distinctive aroma when broke the seal on top. Then discovered the taste also was very bland and nothing like the previous jar of Alta Rica. Initially thought it might have been a one off jar or something, purchased another and the very same very bland taste from that one also. I realise others have been told all that has changed is the label, but I refuse to agree with that. IMO something else has changed as the aroma and the taste is now completely different and very bland. Will not be purchasing anymore Alta Rica until I hear somewhere that it has reverted back to the taste it was.",2023-07-03 08:18:20+00:00,negative,0.8656483888626099,1,0.625277
1136599473,7852029-P,NESCAFÉ AZERA Americano Decaf,coffee,1,Disappointing,I wanted a new decaf coffee so having read reviews i bought azera decaf. How disappointing. I really couldn't taste the coffee flavour. I doubled the dose still nothing. Even the smell was weak.,Disappointing. I wanted a new decaf coffee so having read reviews i bought azera decaf. How disappointing. I really couldn't taste the coffee flavour. I doubled the dose still nothing. Even the smell was weak.,2023-03-15 20:09:13+00:00,negative,0.9378478527069092,1,0.7537821
1194066289,7852029-P,NESCAFÉ AZERA Americano Decaf,coffee,1,Disappointing,I wanted a new decaf coffee so having read reviews i bought azera decaf. How disappointing. I really couldn't taste the coffee flavour. I doubled the dose still nothing. Even the smell was weak.,Disappointing. I wanted a new decaf coffee so having read reviews i bought azera decaf. How disappointing. I really couldn't taste the coffee flavour. I doubled the dose still nothing. Even the smell was weak.,2023-03-15 20:09:13+00:00,negative,0.9378478527069092,1,0.75383145
178076794,7745430-P,Kenco Millicano Americano Instant Coffee 170g,coffee,4,Shrinkflation,"Like many other products this coffee has suffered from shrinkflation, from 200 to 170 gms, shame on Kenko. It has also increased in price to a point the only time I buy it is when it's on offer.","Shrinkflation. Like many other products this coffee has suffered from shrinkflation, from 200 to 170 gms, shame on Kenko. It has also increased in price to a point the only time I buy it is when it's on offer.",2025-12-02 17:19:48+00:00,negative,0.8815304636955261,3,0.9518915
155154034,7479331-P,Kenco Millicano Americano Instant Coffee 100g,coffee,1,waste of money,I was looking forward to tasting a great up of coffee instead it tasted no different than bog standard coffee and I had the !!!!! of paying twice as much for it but i wont be buying it again,waste of money. I was looking forward to tasting a great up of coffee instead it tasted no different than bog standard coffee and I had the !!!!! of paying twice as much for it but i wont be buying it again,2023-03-12 11:49:55+00:00,negative,0.9218964576721193,4,0.4863617
1196000384,6592903-P,NESCAFÉ Vanilla Latte,coffee,1,The vanilla latte doesn't taste the same any more,Fix the recipe for the vanilla latte; it smells and tastes like licorice.,The vanilla latte doesn't taste the same any more. Fix the recipe for the vanilla latte; it smells and tastes like licorice.,2025-07-01 16:51:57+00:00,negative,0.8961694240570068,1,0.61650765
162143201,6592903-P,Nescafe Vanilla Latte Instant Coffee Sachets x7 129.5g,coffee,1,NOT Vanilla,"Certainly isn’t what it says on the box. Reduced price obviously not selling the real thing. When opening the box you will find that the sachets DO NOT purport to be vanilla, so obviously no come back. Bought three boxes, all went in the bin. Feeling very conned!","NOT Vanilla. Certainly isn’t what it says on the box. Reduced price obviously not selling the real thing. When opening the box you will find that the sachets DO NOT purport to be vanilla, so obviously no come back. Bought three boxes, all went in the bin. Feeling very conned!",2023-12-18 19:34:50+00:00,negative,0.8824542164802551,3,0.37013498
174454865,6850238-P,Kenco Cappuccino Instant Coffee x8 Sachets,coffee,1,Weak and not frothy,Bought this as the usual brand name was unavailable. Kenco need to go back to the drawing board with this one. Hardly any coffee taste and froth disappears in seconds.,Weak and not frothy. Bought this as the usual brand name was unavailable. Kenco need to go back to the drawing board with this one. Hardly any coffee taste and froth disappears in seconds.,2025-06-15 16:02:04+00:00,negative,0.8528235554695129,3,0.7365946
155018049,6850238-P,Kenco Cappuccino Instant Coffee x8 Sachets,coffee,1,Undrinkable,Never tasted anyrhing so horrible. Too sickly sweet and plasticky. I usually drink coffee without sugar but that did not influence my review. Would never buy this again.,Undrinkable. Never tasted anyrhing so horrible. Too sickly sweet and plasticky. I usually drink coffee without sugar but that did not influence my review. Would never buy this again.,2023-03-06 20:59:17+00:00,negative,0.9340218305587769,1,0.7298904
155011892,6850238-P,Kenco Cappuccino Instant Coffee x8 Sachets,coffee,3,Convenient,"These are convenient sachets to make up a frothy drink. The flavour isn't the best and they tasted quite weak to me. Other than the froth, they are nothing like a proper handmade cappuccino. I took advantage of an offer whilst purchasing this product.","Convenient. These are convenient sachets to make up a frothy drink. The flavour isn't the best and they tasted quite weak to me. Other than the froth, they are nothing like a proper handmade cappuccino. I took advantage of an offer whilst purchasing this product.",2023-03-06 17:01:43+00:00,negative,0.9184786677360536,3,0.9593572
154973722,6850238-P,Kenco Cappuccino Instant Coffee x8 Sachets,coffee,2,Not for me,I tried these on an offer as a change from my usual brand but was disappointed. They were not creamy and i can only liken them to drinking dishwater.,Not for me. I tried these on an offer as a change from my usual brand but was disappointed. They were not creamy and i can only liken them to drinking dishwater.,2023-03-05 13:28:37+00:00,negative,0.8903491497039795,3,0.49392295
154911852,6850238-P,Kenco Cappuccino Instant Coffee x8 Sachets,coffee,3,Disappointed,"I am searching for an instant coffee sachet that is not too sweet ....why do manufacturers assume you take sugar with your coffee ....This product was on offer so I thought I would give it a try, unfortunately disappointed again as far too sweet so I won't be purchasing again","Disappointed. I am searching for an instant coffee sachet that is not too sweet ....why do manufacturers assume you take sugar with your coffee ....This product was on offer so I thought I would give it a try, unfortunately disappointed again as far too sweet so I won't be purchasing again",2023-03-03 07:50:57+00:00,negative,0.8809797167778015,2,0.4206522
1206965273,8053015-P,NESCAFÉ Cappuccino,coffee,2,Poor and artificially sweet,"This was really easy to prepare and gave an instant foamy look to the product. In terms of taste, I did not like, far too sweet and it tasted like artificial sweetener. I would much prefer to have a plain one where sweetness could be added if required. It didn’t have much of an aroma, overall disappointing.","Poor and artificially sweet. This was really easy to prepare and gave an instant foamy look to the product. In terms of taste, I did not like, far too sweet and it tasted like artificial sweetener. I would much prefer to have a plain one where sweetness could be added if required. It didn’t have much of an aroma, overall disappointing.",2025-11-22 14:03:06+00:00,negative,0.9248107671737672,2,0.84729517
178953006,7154543-P,Kenco Rich Instant Coffee Refill 150g,coffee,5,Contents super.,Contents super but packaging ridiculous. You need sharp scissors to open and then you can’t reseal.,Contents super.. Contents super but packaging ridiculous. You need sharp scissors to open and then you can’t reseal.,2026-01-07 10:03:30+00:00,negative,0.891412615776062,3,0.94687146
1199136387,3443927-P,NESCAFÉ GOLD BLEND Espresso,coffee,2,No gold blend,"It’s changed from Nescafé gold blend espresso to just to Nescafé espresso and it has totally lost its taste, its nothing like it was","No gold blend. It’s changed from Nescafé gold blend espresso to just to Nescafé espresso and it has totally lost its taste, its nothing like it was",2025-08-11 15:28:13+00:00,negative,0.8694281578063965,1,0.8394054
174474622,8129030-P,Nescafé Gold Blend Espresso Instant Coffee 190g,coffee,1,Supposedly Espresso,This is supposed to be Espresso grade 7. It is a jar of the weakest coffee I have ever bought. Nothing like an Espresso more like a very milky coffee sustitute. A complete waste of money. I complained to Nescafe and they could not have cared less.,Supposedly Espresso. This is supposed to be Espresso grade 7. It is a jar of the weakest coffee I have ever bought. Nothing like an Espresso more like a very milky coffee sustitute. A complete waste of money. I complained to Nescafe and they could not have cared less.,2025-06-16 18:11:15+00:00,negative,0.9123359322547911,0,0.50391704
1193024461,3443927-P,NESCAFÉ GOLD BLEND Espresso,coffee,1,Not impressed,What's happened? Completely changed! the taste is different and lack lustre. The crema fizzles out within seconds. Another coffee ruined to cut costs (in my personal opinion).,Not impressed. What's happened? Completely changed! the taste is different and lack lustre. The crema fizzles out within seconds. Another coffee ruined to cut costs (in my personal opinion).,2025-06-07 13:38:31+00:00,negative,0.9303869605064392,1,0.64109385
1194066219,3443927-P,NESCAFÉ GOLD BLEND Espresso,coffee,1,Not impressed,What's happened? Completely changed! the taste is different and lack lustre. The crema fizzles out within seconds. Another coffee ruined to cut costs (in my personal opinion).,Not impressed. What's happened? Completely changed! the taste is different and lack lustre. The crema fizzles out within seconds. Another coffee ruined to cut costs (in my personal opinion).,2025-06-07 13:38:31+00:00,negative,0.9303869605064392,1,0.6410965
175355649,7620350-P,Nescafe Azera Americano Intense Instant Coffee 90g,coffee,1,Very poor,I had this instead of my usual americano intense from Kenco - probably on offer - and bitterly disappointed - sour with a musty off flavour. I was very surprised at Nescafe and wouldn't buy again whatever the offer.,Very poor. I had this instead of my usual americano intense from Kenco - probably on offer - and bitterly disappointed - sour with a musty off flavour. I was very surprised at Nescafe and wouldn't buy again whatever the offer.,2025-08-05 11:02:41+00:00,negative,0.9295566082000732,4,0.32518324
166161324,7620350-P,Nescafe Azera Americano Intense Instant Coffee 90g,coffee,1,Why did I buy this?,"Intense it most certainly is not, forgot I'd already tried it and wasn't in the east impressed with it so not sure waht made me buy it again...lesson learned","Why did I buy this?. Intense it most certainly is not, forgot I'd already tried it and wasn't in the east impressed with it so not sure waht made me buy it again...lesson learned",2024-06-11 14:49:12+00:00,negative,0.884875476360321,2,0.9204675
163044746,7620350-P,Nescafe Azera Americano Intense Instant Coffee 90g,coffee,1,Not as strong as I thought it would be!,"Sadly, not very strong. Not what it says on the tin.","Not as strong as I thought it would be!. Sadly, not very strong. Not what it says on the tin.",2024-01-23 08:11:02+00:00,negative,0.9106359481811525,3,0.90931946
1155341240,2203119-P,NESCAFÉ GOLD BLEND Decaff,coffee,1,Decaf coffee that makes me feel really dizzy !,I bought this decaffeinated coffee again but every time I drink it I get an awful reaction that makes me feel really dizzy & need to lie down as though I’ve been poisoned!,Decaf coffee that makes me feel really dizzy !. I bought this decaffeinated coffee again but every time I drink it I get an awful reaction that makes me feel really dizzy & need to lie down as though I’ve been poisoned!,2024-02-09 15:37:06+00:00,negative,0.9343500733375548,1,0.9619929
155531155,2263977-P,Kenco Smooth Instant Coffee 200g,coffee,1,WOW!,Won't be buying this anymore. Looking for cheaper alternatives.,WOW!. Won't be buying this anymore. Looking for cheaper alternatives.,2023-03-23 17:08:56+00:00,negative,0.9055969715118408,1,0.88039786
177671463,7077576-P,"Sainsbury's Fairtrade Colombian Decaff Coffee Strength 3, Taste the Difference 227g",coffee,2,Not ground properly. Questionable quality control,"The coffee in the pack is not properly ground. Always some huge pieces. Not an isolated observation. Noticed first time in 2024. Recent purchases (October 2025) still had the same issue. Safe to say, I will not be buying it any longer.","Not ground properly. Questionable quality control. The coffee in the pack is not properly ground. Always some huge pieces. Not an isolated observation. Noticed first time in 2024. Recent purchases (October 2025) still had the same issue. Safe to say, I will not be buying it any longer.",2025-11-13 11:42:44+00:00,negative,0.9070202112197876,3,0.71165663
172890781,7077576-P,"Sainsbury's Fairtrade Colombian Decaff Coffee Strength 3, Taste the Difference 227g",coffee,3,This is a dark roast and not a 3 strength,"I dislike the flavour of this as it's not what I expect from a strength 3. I realise this is a matter of taste, hence the mixed reviews from people like me who find it far too bitter and others who love it. I think if this was listed as a 4 or 5 strength then people would know what to expect (and those of us who don't like such a dark, bitter roast wouldn't buy it and be disappointed).","This is a dark roast and not a 3 strength. I dislike the flavour of this as it's not what I expect from a strength 3. I realise this is a matter of taste, hence the mixed reviews from people like me who find it far too bitter and others who love it. I think if this was listed as a 4 or 5 strength then people would know what to expect (and those of us who don't like such a dark, bitter roast wouldn't buy it and be disappointed).",2025-03-26 11:51:41+00:00,negative,0.8179636001586914,3,0.8048974
170078465,7077576-P,"Sainsbury's Fairtrade Colombian Decaff Coffee Strength 3, Taste the Difference 227g",coffee,1,Undrinkable!,"Usually buy Taylor’s decaf, but this was on offer, so decided to try it. Big mistake! For me it was virtually undrinkable. Extremely disappointing for a TTD product","Undrinkable!. Usually buy Taylor’s decaf, but this was on offer, so decided to try it. Big mistake! For me it was virtually undrinkable. Extremely disappointing for a TTD product",2024-11-25 12:49:29+00:00,negative,0.9332559108734132,4,0.46500576
160033347,7077576-P,"Sainsbury's Fairtrade Colombian Decaff Coffee Strength 3, Taste the Difference 227g",coffee,1,Very bitter,Bought as our usual brad was out of stock. Horrible and bitter. I certainly could taste the difference and not in a good way!,Very bitter. Bought as our usual brad was out of stock. Horrible and bitter. I certainly could taste the difference and not in a good way!,2023-09-23 10:46:41+00:00,negative,0.9387416839599608,4,0.9383345
159862429,7077576-P,"Sainsbury's Fairtrade Colombian Decaff Coffee Strength 3, Taste the Difference 227g",coffee,1,Weak and insipid - yuk!,Very weak despite using 2 heaped spoonfuls in a small cafetière. Not even worth keeping as an emergency stock when everything else has run out. A nearly full packet has gone in the composting bin.,Weak and insipid - yuk!. Very weak despite using 2 heaped spoonfuls in a small cafetière. Not even worth keeping as an emergency stock when everything else has run out. A nearly full packet has gone in the composting bin.,2023-09-16 05:12:59+00:00,negative,0.9288001656532288,3,0.6684918
173293157,1298512-P,"Sainsbury's Fairtrade Italian Espresso Coffee Beans, Strength 5 227g",coffee,1,Vile coffee,The packaging must have changed as the aroma of the beans smells nasty when you open a new bag. Bought this coffee regularly for years but it is now vile and undrinkable.,Vile coffee. The packaging must have changed as the aroma of the beans smells nasty when you open a new bag. Bought this coffee regularly for years but it is now vile and undrinkable.,2025-04-13 19:26:56+00:00,negative,0.9327440857887268,1,0.74091613
173188993,1298512-P,"Sainsbury's Fairtrade Italian Espresso Coffee Beans, Strength 5 227g",coffee,1,Vile,Not very good at all bad tasting coffee bean’s definitely not worth the money,Vile. Not very good at all bad tasting coffee bean’s definitely not worth the money,2025-04-08 18:22:45+00:00,negative,0.9488111138343812,0,0.559344
166349891,1298512-P,"Sainsbury's Fairtrade Italian Espresso Coffee Beans, Strength 5 227g",coffee,1,Feeling ripped off!,In my offers it was shown as a lower special price but at the till I was charged the full price so it tasted terrible!,Feeling ripped off!. In my offers it was shown as a lower special price but at the till I was charged the full price so it tasted terrible!,2024-06-19 17:47:52+00:00,negative,0.9338892698287964,3,0.473786
164306023,1298512-P,"Sainsbury's Fairtrade Italian Espresso Coffee Beans, Strength 5 227g",coffee,4,I do not agree with the strength 5 rating,"For me this should be Strength 4 the beans were on the small side but still looked freshly roasted and glossy, However the taste lacked the depth I was expecting from a product labelled as Espresso.","I do not agree with the strength 5 rating. For me this should be Strength 4 the beans were on the small side but still looked freshly roasted and glossy, However the taste lacked the depth I was expecting from a product labelled as Espresso.",2024-03-19 16:48:23+00:00,negative,0.8413354754447937,0,0.41914657
159843807,1298512-P,"Sainsbury's Fairtrade Italian Espresso Coffee Beans, Strength 5 227g",coffee,1,Absolutely Tasteless,"I used to buy these coffee beans regularly and they were never amazing but made an acceptable espresso. Tried them again after buying other brands for a while and, as others have said, they are completely tasteless. For goodness sake Sainsbury's, get your act together! Would rather pay slightly more for a product that delivers","Absolutely Tasteless. I used to buy these coffee beans regularly and they were never amazing but made an acceptable espresso. Tried them again after buying other brands for a while and, as others have said, they are completely tasteless. For goodness sake Sainsbury's, get your act together! Would rather pay slightly more for a product that delivers",2023-09-15 07:20:40+00:00,negative,0.9247068762779236,0,0.35872093
160311409,7635817-P,Rombouts Coffee Filter Papers 4 Cups x40,coffee,1,These tear and ruin your coffee,The only way these don’t tear on contact with hot water is if you use two. False economy. But the proper V60 ones.,These tear and ruin your coffee. The only way these don’t tear on contact with hot water is if you use two. False economy. But the proper V60 ones.,2023-10-06 07:24:03+00:00,negative,0.8336932063102722,1,0.49529135
159995084,7635817-P,Rombouts Coffee Filter Papers 4 Cups x40,coffee,3,split filters,"usually these are good, but my last pack had several bad filters which split at the seem when water was added.","split filters. usually these are good, but my last pack had several bad filters which split at the seem when water was added.",2023-09-21 14:38:02+00:00,negative,0.8399123549461365,3,0.9468418
174700395,7634519-P,Sainsbury's Fairtrade Intense Roast Coffee 227g,coffee,1,Awful,"How anyone rated this 5 stars is beyond me! It taste like cigarette ends and twigs! No coffee aroma, no pick-me-up. I wish I could say tasteless, but alias not. Just fowl taste. I'll stick to Bellarom 5 Java. This one goes to fertilise the garden.","Awful. How anyone rated this 5 stars is beyond me! It taste like cigarette ends and twigs! No coffee aroma, no pick-me-up. I wish I could say tasteless, but alias not. Just fowl taste. I'll stick to Bellarom 5 Java. This one goes to fertilise the garden.",2025-06-29 09:46:08+00:00,negative,0.9392405152320862,0,0.6491262
169225377,2410838-P,Kenco Rich Instant Coffee 100g,coffee,3,Not as tasty as I'd hoped,I gave up coffee for years and have started getting back into it. I'm not brand loyal so am at the trying all the different ones stage. This one was not as pleasant as I'd helped...maybe because it is cheaper than some other ones. It is drinkable but not as nice as some other varieties I?'ve tried.,Not as tasty as I'd hoped. I gave up coffee for years and have started getting back into it. I'm not brand loyal so am at the trying all the different ones stage. This one was not as pleasant as I'd helped...maybe because it is cheaper than some other ones. It is drinkable but not as nice as some other varieties I?'ve tried.,2024-10-17 22:15:10+00:00,negative,0.8606879115104675,1,0.54758465
171942900,7877445-P,Taylors of Harrogate Rich Italian Ground Coffee Bags x10,coffee,3,Coffee bags,I did not enjoy these although I am a coffee drinker. I found the flavour to strong and left a slight after taste,Coffee bags. I did not enjoy these although I am a coffee drinker. I found the flavour to strong and left a slight after taste,2025-02-08 17:40:48+00:00,negative,0.8745949268341064,1,0.41532344
158570984,7585208-P,Costa Coffee Mocha Italia Signature Blend Ground for Cafetiere & Filter 200g,coffee,1,Waste of money,Very disappointing especially as it's a Costa branded product. Very Expensive for a hint lightest of Mocha aromas. Wish I had read the other 1 Star review before wasting my money. This product is misleading I wanted strong Mocha flavour and aroma not this Dud by Costa.,Waste of money. Very disappointing especially as it's a Costa branded product. Very Expensive for a hint lightest of Mocha aromas. Wish I had read the other 1 Star review before wasting my money. This product is misleading I wanted strong Mocha flavour and aroma not this Dud by Costa.,2023-07-21 14:20:21+00:00,negative,0.9121244549751282,4,0.44138932
158521978,2314143-P,Lavazza Cafe Decaffeinated Ground Coffee 250g,coffee,2,Farewell Lavazza from lifelong customer.,"Gone downhill, recent batches taste burnt and peppery, same issue with its caffeinated version as well. It was my go-to decaff coffee for so long, but not anymore, sadly in the process of finding its replacement, hopefully Lavazza rectify the production issue going forward.","Farewell Lavazza from lifelong customer.. Gone downhill, recent batches taste burnt and peppery, same issue with its caffeinated version as well. It was my go-to decaff coffee for so long, but not anymore, sadly in the process of finding its replacement, hopefully Lavazza rectify the production issue going forward.",2023-07-19 09:17:30+00:00,negative,0.8668292164802551,3,0.31863898
172161663,2035475-P,Nescafe Gold Blend Instant Coffee 190g,coffee,1,Coffee jar,"WHY, this week, is it more expensive to buy a jar rather than a paper packet refill? Total madness when we're trying to save resources","Coffee jar. WHY, this week, is it more expensive to buy a jar rather than a paper packet refill? Total madness when we're trying to save resources",2025-02-18 18:20:55+00:00,negative,0.8200458884239197,3,0.338929
171279323,2035475-P,Nescafe Gold Blend Instant Coffee 190g,coffee,1,What has happened to Nescafe??,"I've just thrown out a whole jar of this coffee. It's always been my favourite but the last jar tasted ""tainted"", almost bitter with no coffee flavour. I emptied the whole jar into the bin and opened a new one which I purchased a couple of weeks ago. That, also, tastes exactly the same. It just isn't the gold old Nescafe that I've loved for years. I'm now going to try another brand. So sad as it's always been my favourite but not any more.","What has happened to Nescafe??. I've just thrown out a whole jar of this coffee. It's always been my favourite but the last jar tasted ""tainted"", almost bitter with no coffee flavour. I emptied the whole jar into the bin and opened a new one which I purchased a couple of weeks ago. That, also, tastes exactly the same. It just isn't the gold old Nescafe that I've loved for years. I'm now going to try another brand. So sad as it's always been my favourite but not any more.",2025-01-12 08:52:08+00:00,negative,0.8941053152084351,1,0.8404015
171119856,2035475-P,Nescafe Gold Blend Instant Coffee 190g,coffee,1,Doesn't taste as it used to do.,"Having read all the current reviews I would previously have agreed. But this last jar of Nestle Gold Blend Coffee is completely different to the extent that I was asked ""What is this"". It really doesn't taste like coffee at all so very disappointing. I understand that instant coffee is made from a different grade of coffee bean but honestly our current jar of Gold Blend is pretty tasteless. Sorry to have to complain but coffee is not cheap to buy and really not worth purchasing.","Doesn't taste as it used to do.. Having read all the current reviews I would previously have agreed. But this last jar of Nestle Gold Blend Coffee is completely different to the extent that I was asked ""What is this"". It really doesn't taste like coffee at all so very disappointing. I understand that instant coffee is made from a different grade of coffee bean but honestly our current jar of Gold Blend is pretty tasteless. Sorry to have to complain but coffee is not cheap to buy and really not worth purchasing.",2025-01-05 14:19:45+00:00,negative,0.8988224267959595,1,0.7275235
